0.999,0.129
1.999,0.261
2.997,0.393
3.997,0.525
4.997,0.658
5.998,0.789
6.997,0.922
7.998,1.054
8.998,1.186
9.998,1.318
10.998,1.450
11.998,1.583
12.998,1.715
13.998,1.847
14.996,1.980
15.997,2.113
16.998,2.245
17.998,2.377
18.998,2.510
19.998,2.643
