397,669
400,661
402,651
408,644
413,636
415,631
418,626
420,618
427,607
432,601
436,596
440,589
445,583
451,574
453,566
456,558
462,550
467,545
472,541
473,536
475,531
481,521
487,511
491,502
495,494
499,488
504,481
510,474
513,468
518,459
521,451
527,441
531,435
534,429
540,422
547,418
549,410
555,403
560,394
562,389
566,385
569,380
575,371
578,364
583,359
584,351
589,342
594,336
595,332
600,325
607,317
612,309
616,303
618,295
623,287
,277
,271
,267
,262
,256
,251
,243
,238
,232
,225
,211
,206
,199
,192
,186
,180
,173
,165
,158
,150
,143
,137
,131
