302,548
304,541
310,534
317,530
324,522
328,518
336,511
342,508
350,502
355,493
361,487
369,480
374,474
378,472
383,464
391,460
400,454
408,448
414,439
419,435
425,431
433,424
440,420
445,412
451,404
458,396
464,390
470,383
476,376
483,373
488,364
494,358
499,356
504,349
511,341
515,338
523,332
529,329
534,325
539,319
544,312
551,306
558,299
563,292
569,286
576,279
583,273
589,267
596,264
600,258
604,252
610,244
617,237
622,234
630,226
,222
,215
,211
,203
,200
,190
,186
,180
