207,757
214,754
217,752
223,748
229,745
233,740
239,734
247,730
253,725
258,720
263,715
268,710
274,707
279,703
287,700
293,695
300,689
306,685
310,682
316,680
322,677
327,674
332,671
340,670
346,668
350,665
355,660
359,655
366,650
373,647
378,640
383,635
388,631
396,628
401,625
405,621
409,615
417,612
422,606
427,600
434,597
438,593
444,589
449,586
456,582
461,576
466,574
472,571
477,566
,562
,559
,556
,549
,547
,542
,539
,534
,529
,525
,520
,517
,513
,507
,505
,502
,497
,493
,491
,487
,484
,480
,475
,470
,467
,465
,464
,463
,458
,455
,452
,448
,445
,439
,435
,432
,430
,426
,424
,423
,414
