409,724
414,719
422,713
431,710
441,702
449,695
458,691
468,686
477,682
484,677
493,673
504,668
515,665
525,660
534,655
544,650
554,644
562,637
572,631
580,625
590,620
600,617
610,613
618,609
626,603
635,598
644,594
653,589
662,583
671,578
681,573
690,565
699,562
708,558
720,551
731,544
738,538
,532
,524
,516
,510
,502
,498
,493
,488
,482
,475
,471
,465
,459
,453
,448
,442
,438
,434
,432
,426
,421
,415
,408
,401
,395
,391
,385
,380
,374
,369
,364
,361
,356
,352
,349
,341
,332
,325
,321
,316
,309
,305
,299
,294
,289
,284
,281
,277
,272
,265
,261
,254
,250
,246
,241
,237
,232
,228
,222
,217
,211
,207
,200
,194
,188
,183
,179
,174
,169
,161
,154
,149
,143
,138
