598,795
608,783
616,772
624,763
634,753
642,743
647,732
654,722
661,715
668,705
677,696
685,687
691,679
696,670
703,662
708,654
715,643
721,632
727,623
732,612
739,603
747,593
756,583
763,572
769,563
777,557
785,549
793,542
798,533
805,526
816,519
821,508
830,499
836,490
,481
,473
,465
,455
,448
,440
,431
,422
,414
,405
,394
,384
,376
,367
,360
,350
,342
,334
,328
,321
,312
,303
,296
,288
,278
,268
,260
,252
,241
,234
,224
,209
,202
,197
