332,711
332,705
335,699
339,694
341,691
345,686
349,683
356,679
362,673
365,670
370,667
379,660
382,658
388,654
391,649
396,644
400,639
404,634
410,628
413,626
419,621
422,619
427,617
434,615
440,612
447,606
455,602
458,598
463,593
467,590
477,586
485,582
491,579
495,576
499,573
502,570
505,567
505,562
508,560
513,553
516,548
519,542
526,538
534,532
536,528
546,525
554,523
559,520
565,513
568,506
570,501
578,497
582,492
587,487
,480
,476
,473
,469
,467
,462
,459
,454
,450
,447
,443
,439
