302,636
309,628
314,623
318,619
321,612
329,606
333,596
337,589
344,581
346,574
351,571
353,563
357,557
361,550
366,544
370,537
373,532
376,526
380,520
387,516
394,510
399,505
406,498
413,493
416,487
425,480
425,472
429,465
433,457
435,451
443,443
450,436
455,431
462,425
464,419
469,413
474,406
478,397
482,389
487,384
491,378
494,372
499,365
503,357
511,351
516,346
519,340
523,333
528,324
533,320
535,314
540,305
541,300
546,294
551,288
556,281
561,276
565,268
573,262
575,254
579,250
583,245
586,238
589,233
594,227
598,221
606,
610,
614,
617,
620,
625,
632,
634,
641,
644,
649,
651,
654,
658,
661,
668,
670,
673,
678,
685,
