259,642
262,637
267,633
271,628
272,621
277,614
285,609
294,604
296,600
299,596
302,592
306,586
312,582
316,577
321,571
325,568
331,563
334,560
338,555
344,551
349,545
354,537
359,534
362,531
368,528
373,524
378,520
383,516
384,515
386,513
389,508
395,503
398,501
404,496
408,492
411,490
415,484
416,483
420,480
425,477
429,473
431,466
439,465
448,463
452,456
458,452
463,446
466,441
470,436
473,433
475,426
480,422
485,416
487,410
491,404
493,399
496,396
501,388
505,382
507,378
511,372
512,368
513,364
518,358
523,354
527,348
532,345
536,340
541,332
545,327
547,323
552,318
560,315
564,310
568,306
573,302
578,298
582,295
587,291
593,287
598,281
603,277
609,271
612,265
617,259
621,256
626,250
629,246
632,242
636,237
639,233
642,228
647,223
652,219
,216
,211
,208
,205
,201
,194
,188
,182
,179
,175
,170
,167
,159
,155
,151
,146
,142
,138
,131
,124
,118
,111
,106
,104
,101
,97
,92
,88
,83
