338,590
340,585
343,578
346,573
351,565
356,555
359,550
362,543
364,534
369,526
373,520
375,513
378,506
381,502
385,496
390,487
393,478
398,472
401,467
403,461
409,453
412,444
417,435
421,433
425,427
430,422
433,411
434,406
435,398
436,391
440,386
442,379
446,370
452,362
454,358
458,352
461,348
465,340
471,333
477,328
485,323
486,314
488,310
491,305
495,300
501,295
504,289
507,281
513,276
516,272
517,267
520,260
522,253
528,247
529,243
530,233
533,226
536,215
541,208
546,203
548,198
553,193
561,188
566,181
571,174
576,165
578,157
581,151
583,146
588,139
594,
598,
601,
605,
609,
614,
616,
620,
625,
629,
635,
637,
642,
645,
649,
654,
657,
662,
668,
671,
675,
678,
682,
686,
687,
688,
