312,556
314,552
318,550
325,542
330,535
334,528
336,525
339,518
342,509
346,502
351,498
354,494
359,488
360,483
368,474
379,469
383,465
388,460
390,455
397,449
401,442
404,437
406,432
411,425
415,418
419,411
423,406
428,404
431,399
437,391
440,386
447,381
453,377
456,371
460,363
463,357
465,353
471,349
472,341
476,334
478,330
483,322
487,316
491,311
492,304
497,303
500,297
503,292
510,285
513,280
517,272
524,265
529,263
534,257
536,251
543,246
548,243
553,236
555,230
558,224
562,219
566,213
570,207
575,204
578,198
580,192
584,187
586,181
589,171
591,166
597,163
599,163
601,159
606,153
607,
612,
617,
618,
