578,797
582,793
589,788
595,786
604,783
609,782
617,780
625,776
633,774
638,771
644,766
650,763
657,758
663,756
668,753
674,750
681,748
687,744
694,742
700,740
703,737
711,736
717,734
723,730
729,726
734,725
740,724
745,721
750,717
756,714
763,712
768,710
774,707
779,705
785,701
791,700
800,696
,692
,689
,686
,684
,681
,676
,674
,671
,668
,668
,666
,662
,658
,656
,656
,654
,653
,651
,647
,646
,644
,641
,640
,640
,634
,632
,629
,628
,624
,619
,618
,616
,613
,612
,608
,606
,602
,600
,595
,594
,594
,592
,592
,587
,590
,584
,582
,579
,578
,575
,571
,568
,565
,562
,559
,557
,554
,551
,549
,546
,540
,536
,536
,536
,532
,531
,532
,529
,526
,526
,525
,523
,523
,522
,520
,518
,517
,515
,514
,511
,509
,506
,504
,501
,501
,498
,493
,489
,489
,486
