240,511
242,503
245,500
246,497
253,492
256,488
261,484
262,476
267,472
270,467
275,463
280,456
281,452
282,450
282,446
286,442
291,440
294,435
300,431
306,430
310,428
313,426
317,420
321,417
327,413
333,412
335,412
336,408
342,402
344,396
349,392
352,389
358,386
362,381
370,375
375,371
377,365
380,357
384,350
388,344
394,338
396,332
400,327
406,321
411,315
414,309
418,303
423,300
427,296
429,292
432,287
432,283
434,281
436,279
441,273
440,267
441,
442,
446,
450,
454,
457,
459,
462,
465,
471,
475,
479,
482,
488,
493,
499,
500,
503,
508,
510,
515,
519,
528,
529,
535,
538,
545,
545,
549,
552,
556,
558,
