328,661
331,655
336,653
343,650
348,649
353,645
362,640
368,638
370,635
375,630
381,628
386,625
393,619
397,616
403,611
409,607
419,601
426,597
430,592
436,589
438,583
445,579
448,573
454,570
458,566
465,564
473,560
479,557
488,554
492,551
492,548
502,544
510,541
518,541
525,536
530,533
538,528
542,524
546,520
549,518
558,516
563,513
563,507
567,501
575,499
581,494
583,490
588,486
596,482
601,475
606,471
608,466
619,462
634,458
634,454
641,450
644,443
650,440
663,438
668,436
668,432
672,430
676,425
,423
,420
,416
,410
,402
,401
,392
,390
,387
,382
,380
,373
,367
,367
,361
,359
,360
,358
,356
,352
,345
,341
,335
,332
,328
,321
,318
,313
,309
,305
,300
,296
,291
,287
,282
,277
,274
,269
,267
,264
,261
,257
,253
,251
,246
,242
,238
,234
,230
,225
,222
,219
,216
,215
,209
,203
,201
,198
,196
,193
