140,483
141,476
145,468
148,464
151,456
155,450
156,442
156,435
161,427
161,422
165,415
168,406
172,400
175,396
180,390
185,386
186,382
190,375
195,367
200,360
204,355
206,349
212,341
217,337
221,334
224,326
226,323
230,317
235,310
238,303
238,295
243,291
245,286
248,278
249,275
253,267
255,258
257,252
261,245
261,240
264,234
267,228
270,225
275,219
279,214
280,209
280,203
284,196
290,186
292,179
294,173
297,169
301,163
303,158
308,150
312,144
321,139
323,133
328,125
330,119
332,114
332,109
334,101
338,92
341,85
341,77
343,
344,
348,
352,
357,
361,
363,
364,
368,
372,
373,
375,
376,
380,
383,
387,
392,
391,
392,
395,
399,
404,
404,
405,
408,
410,
417,
418,
422,
425,
425,
428,
430,
433,
438,
438,
444,
449,
455,
456,
459,
462,
463,
467,
467,
470,
472,
475,
477,
482,
489,
