1.007800,14.2
1.015223,14.4
1.102190,13.6
1.108130,12.8
1.199013,12.2
1.205404,11.4
1.295180,10.6
1.303277,11.2
1.407260,10.4
1.415226,10.0
1.508114,9.2
1.513418,10.0
1.600502,8.6
1.610920,8.8
1.707280,7.8
1.711507,7.8
1.794713,7.6
1.818418,7.2
1.900371,6.8
1.923341,6.8
1.993017,6.4
1.993969,6.2
